longitude,latitude,year,county,url,siteID
-080.1918,0039.2156,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.1918_Y0039.2156.png,3753d485-e9d1-5414-8fae-72979d12144a
-080.3187,0039.2478,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3187_Y0039.2478.png,224c6de8-0bfb-541f-a5fa-d1a86443860b
-080.3179,0039.2427,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3179_Y0039.2427.png,7a57fe63-886b-5e0b-9ff6-af6980e3f4e7
-080.2403,0039.2799,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2403_Y0039.2799.png,f3a528b0-38cc-57c2-a99e-c5bb47282d97
-080.2029,0039.2184,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2029_Y0039.2184.png,fadab952-004a-5465-b0f2-f8679b61fd9e
-080.3141,0039.2444,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3141_Y0039.2444.png,399d4a1a-b06d-5a19-94c6-2452de01a2ab
-080.3333,0039.2636,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3333_Y0039.2636.png,5369bf66-0ee4-5d22-9229-271d5263872b
-080.2204,0039.2886,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2204_Y0039.2886.png,47e4d975-7756-506d-b911-d909f2c333a2
-080.2390,0039.2844,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2390_Y0039.2844.png,a6da6bd0-34c2-54e9-973c-e770ead68dfd
-080.3379,0039.2651,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3379_Y0039.2651.png,b9fc73cb-76cc-5879-a7c9-8c93280efb6c
-080.2647,0039.2760,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2647_Y0039.2760.png,9b30034a-4ebc-5df9-8887-90ecee5e3189
-080.2973,0039.3873,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2973_Y0039.3873.png,123031d9-068b-5546-a2db-ffb1925b0015
-080.3172,0039.4296,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3172_Y0039.4296.png,e5588fc9-cf6e-5db0-ad4c-58d9620e3f9b
-080.2860,0039.3644,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2860_Y0039.3644.png,15d69935-e272-5e6b-b69c-ece5cedb7834
-080.2909,0039.3901,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2909_Y0039.3901.png,926e63ed-4016-5a75-b577-3ba109dabe67
-080.2745,0039.2693,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2745_Y0039.2693.png,624fb894-93fc-576a-8dc2-45b511498c1e
-080.3339,0039.4397,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3339_Y0039.4397.png,5ccb49f6-2a34-5e1b-95bf-b1af52d92c4e
-080.2701,0039.2684,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2701_Y0039.2684.png,768a9f77-8d42-5df8-841a-06d6ffe150de
-080.2451,0039.2694,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2451_Y0039.2694.png,266a42de-9dc0-54a1-9706-9274cdb96184
-080.2290,0039.2698,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2290_Y0039.2698.png,06b8f755-f5eb-50de-bcfa-22593fbb8de7
-080.2673,0039.2706,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2673_Y0039.2706.png,d4cecc60-6c8d-566c-a949-98de16b339cd
