longitude,latitude,year,county,url,siteID
-080.7072,0039.9909,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7072_Y0039.9909.png,6418a1d7-eca4-5213-93cc-5399f4dca0da
-080.7398,0039.7933,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7398_Y0039.7933.png,26705538-938f-5b46-892a-68b3e0216cba
-080.7326,0039.7429,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7326_Y0039.7429.png,c73f3904-95c3-58aa-9b3c-842ee62aa3a1
-080.7654,0039.7788,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7654_Y0039.7788.png,fc508080-fc34-50e3-9eff-ce366154c5c3
-080.5898,0039.8615,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5898_Y0039.8615.png,bafd9dae-238b-52b7-b500-f00ae9ccae35
-080.5486,0039.8439,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5486_Y0039.8439.png,3557f6d8-0261-506c-8f32-ca7a5ca7d92d
-080.5214,0039.7340,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5214_Y0039.7340.png,07574e6e-276e-5290-af2c-14554daba44f
-080.5354,0039.9557,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5354_Y0039.9557.png,6dfa5cbd-7e76-5a54-be06-447116b9aa0f
-080.5841,0039.8323,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5841_Y0039.8323.png,016abcea-9dce-5f61-b472-68963a99e5a3
-080.5320,0039.8203,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5320_Y0039.8203.png,eca7027f-86f7-5136-9ebc-4d9f0a8605c9
-080.5310,0040.0018,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5310_Y0040.0018.png,b4b770ad-1c08-5a0b-97d6-918ad9722a2b
-080.6612,0039.7408,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6612_Y0039.7408.png,4fc000e7-da18-5b02-9ede-049f8b24c142
-080.7633,0039.7529,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7633_Y0039.7529.png,5148ad99-9c17-5e6b-be3d-82b2e64e899f
-080.6285,0039.9422,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6285_Y0039.9422.png,bccfe987-4926-54ed-943b-207b5e3c4c5d
-080.5987,0039.9055,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5987_Y0039.9055.png,5c87b42f-8cfc-5f63-adf4-bf966e74b4d6
-080.6710,0039.7363,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6710_Y0039.7363.png,9241aebc-9c15-539c-a44f-41fb69067e65
-080.6541,0039.8865,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6541_Y0039.8865.png,a7e0a837-796e-5ce4-88a4-54c4606d2ba9
-080.6785,0039.9092,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6785_Y0039.9092.png,54f6aec4-8e8c-54e3-9a23-e437a87774bd
-080.5958,0039.9361,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5958_Y0039.9361.png,e41ac5da-8364-526a-b6c5-77544ffb89fe
-080.6226,0039.8960,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6226_Y0039.8960.png,8e36407b-8abd-515e-a878-1ff330a71d2e
